State, Action, Reward, Score, Episode, Step
  -1.75      ]], Action: 3, Reward: -5, Score: -3593.75, Episode: 1, Step: 170
State: [[ 0.32155646  1.          0.45840266  1.          0.25        0.75
  -2.        ]], Action: 4, Reward: -5, Score: -3598.75, Episode: 1, Step: 171
State: [[ 0.31208441  1.          0.38177623  1.          0.25        0.75
  -2.25      ]], Action: 3, Reward: -5, Score: -3603.75, Episode: 1, Step: 172
State: [[ 0.30499059  1.          0.16904622  1.          0.25        0.75
  -2.5       ]], Action: 3, Reward: -5, Score: -3608.75, Episode: 1, Step: 173
State: [[ 0.2955468   1.          0.13094036  1.          0.25        0.75
  -2.75      ]], Action: 3, Reward: -5, Score: -3613.75, Episode: 1, Step: 174
State: [[ 0.28225164  1.          0.09874947  1.          0.25        0.75
  -3.        ]], Action: 3, Reward: -5, Score: -3618.75, Episode: 1, Step: 175
State: [[0.27338167 1.         0.08018239 0.44125707 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: -3623.75, Episode: 1, Step: 176
State: [[0.26954119 1.         0.07234615 0.40225708 0.25       0.75
  0.75      ]], Action: 4, Reward: -50, Score: -3673.75, Episode: 1, Step: 177
State: [[0.26891086 1.         0.06406919 0.35487048 0.25       0.75
  0.75      ]], Action: 3, Reward: -50, Score: -3723.75, Episode: 1, Step: 178
State: [[0.26234001 1.         0.04860757 0.28555827 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -3733.75, Episode: 1, Step: 179
State: [[0.22852283 1.         0.0431532  0.29381728 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -3743.75, Episode: 1, Step: 180
State: [[0.20019413 1.         0.04079915 0.32712439 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -3753.75, Episode: 1, Step: 181
State: [[0.18280517 1.         0.04274753 1.         0.25       0.75
  0.5       ]], Action: 1, Reward: -10, Score: -3763.75, Episode: 1, Step: 182
State: [[0.17719229 1.         0.05248197 1.         0.25       0.75
  0.25      ]], Action: 1, Reward: -10, Score: -3773.75, Episode: 1, Step: 183
State: [[0.17791324 1.         0.05886758 1.         0.25       0.75
  0.        ]], Action: 4, Reward: -50, Score: -3823.75, Episode: 1, Step: 184
State: [[ 0.16647711  1.          0.03872085  1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: 15, Score: -3808.75, Episode: 1, Step: 185
State: [[ 0.16163411  1.          0.04407691  1.          0.25        0.75
  -0.5       ]], Action: 1, Reward: 15, Score: -3793.75, Episode: 1, Step: 186
State: [[ 0.16454859  1.          0.05773045  1.          0.25        0.75
  -0.75      ]], Action: 1, Reward: 15, Score: -3778.75, Episode: 1, Step: 187
State: [[ 0.17525881  1.          0.23205542  1.          0.25        0.75
  -1.        ]], Action: 1, Reward: 15, Score: -3763.75, Episode: 1, Step: 188
State: [[ 0.19562588  1.          0.2985015   1.          0.25        0.75
  -1.25      ]], Action: 1, Reward: -5, Score: -3768.75, Episode: 1, Step: 189
State: [[ 0.22797117  1.          1.          1.          0.25        0.75
  -1.5       ]], Action: 1, Reward: -5, Score: -3773.75, Episode: 1, Step: 190
State: [[ 0.26817083  1.          1.          1.          0.25        0.75
  -1.75      ]], Action: 4, Reward: -5, Score: -3778.75, Episode: 1, Step: 191
State: [[ 0.25598064  1.          1.          1.          0.25        0.75
  -2.        ]], Action: 3, Reward: -5, Score: -3783.75, Episode: 1, Step: 192
State: [[ 0.25188262  1.          0.35777866  1.          0.25        0.75
  -2.25      ]], Action: 3, Reward: -5, Score: -3788.75, Episode: 1, Step: 193
State: [[ 0.2471302   1.          0.31262244  1.          0.25        0.75
  -2.5       ]], Action: 3, Reward: -5, Score: -3793.75, Episode: 1, Step: 194
State: [[ 0.2404697   1.          0.27880752  1.          0.25        0.75
  -2.75      ]], Action: 3, Reward: -5, Score: -3798.75, Episode: 1, Step: 195
State: [[ 0.23058136  1.          0.08485132  1.          0.25        0.75
  -3.        ]], Action: 3, Reward: -5, Score: -3803.75, Episode: 1, Step: 196
State: [[ 0.2193249  1.         0.0643593  1.         0.25       0.75
  -3.25     ]], Action: 3, Reward: -5, Score: -3808.75, Episode: 1, Step: 197
State: [[0.20728862 1.         0.04756506 0.36270509 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: -3813.75, Episode: 1, Step: 198
State: [[0.19625664 1.         0.03458427 0.28202676 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -3823.75, Episode: 1, Step: 199
State: [[0.17251104 1.         0.03263071 0.31029842 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -3833.75, Episode: 1, Step: 200
State: [[0.16136648 1.         0.03479805 1.         0.25       0.75
  0.5       ]], Action: 1, Reward: -10, Score: -3843.75, Episode: 1, Step: 201
State: [[0.15685152 1.         0.04067049 1.         0.25       0.75
  0.25      ]], Action: 1, Reward: -10, Score: -3853.75, Episode: 1, Step: 202
State: [[0.15940967 1.         0.05615037 1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: -3863.75, Episode: 1, Step: 203
State: [[ 0.17241469  1.          0.22931958  1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: 15, Score: -3848.75, Episode: 1, Step: 204
State: [[ 0.18865289  1.          0.28542962  1.          0.25        0.75
  -0.5       ]], Action: 1, Reward: -5, Score: -3853.75, Episode: 1, Step: 205
State: [[ 0.21451508  1.          1.          1.          0.25        0.75
  -0.75      ]], Action: 1, Reward: -5, Score: -3858.75, Episode: 1, Step: 206
State: [[ 0.23458255  1.          1.          1.          0.25        0.75
  -1.        ]], Action: 0, Reward: -50, Score: -3908.75, Episode: 1, Step: 207
State: [[ 0.26172334  1.          1.          1.          0.25        0.75
  -1.25      ]], Action: 1, Reward: -5, Score: -3913.75, Episode: 1, Step: 208
State: [[ 0.31724891  1.          1.          1.          0.25        0.75
  -1.5       ]], Action: 1, Reward: -5, Score: -3918.75, Episode: 1, Step: 209
State: [[ 0.39204278  1.          1.          1.          0.25        0.75
  -1.75      ]], Action: 3, Reward: -5, Score: -3923.75, Episode: 1, Step: 210
State: [[ 0.38139633  1.          1.          1.          0.25        0.75
  -2.        ]], Action: 3, Reward: -5, Score: -3928.75, Episode: 1, Step: 211
State: [[ 0.36477819  1.          1.          1.          0.25        0.75
  -2.25      ]], Action: 3, Reward: -5, Score: -3933.75, Episode: 1, Step: 212
State: [[ 0.35475751  1.          1.          1.          0.25        0.75
  -2.5       ]], Action: 3, Reward: -5, Score: -3938.75, Episode: 1, Step: 213
State: [[ 0.3488283   1.          0.53008336  1.          0.25        0.75
  -2.75      ]], Action: 3, Reward: -5, Score: -3943.75, Episode: 1, Step: 214
State: [[ 0.34736622  1.          0.50501443  1.          0.25        0.75
  -3.        ]], Action: 4, Reward: -5, Score: -3948.75, Episode: 1, Step: 215
State: [[ 0.33816139  1.          0.42147578  1.          0.25        0.75
  -3.25      ]], Action: 3, Reward: -5, Score: -3953.75, Episode: 1, Step: 216
State: [[ 0.33219033  1.          0.3835312   1.          0.25        0.75
  -3.5       ]], Action: 3, Reward: -5, Score: -3958.75, Episode: 1, Step: 217
State: [[ 0.31976833  1.          0.15111178  1.          0.25        0.75
  -3.75      ]], Action: 3, Reward: -5, Score: -3963.75, Episode: 1, Step: 218
State: [[ 0.30843791  1.          0.1176787   1.          0.25        0.75
  -4.        ]], Action: 3, Reward: -5, Score: -3968.75, Episode: 1, Step: 219
State: [[0.29648401 1.         0.0900542  0.44732207 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: -3973.75, Episode: 1, Step: 220
State: [[0.28867313 1.         0.07059734 0.36257075 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -3983.75, Episode: 1, Step: 221
State: [[0.26177235 1.         0.06675591 0.38378714 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -3993.75, Episode: 1, Step: 222
State: [[0.24266592 1.         0.06846121 1.         0.25       0.75
  0.5       ]], Action: 1, Reward: -10, Score: -4003.75, Episode: 1, Step: 223
State: [[0.2326491  1.         0.07682513 1.         0.25       0.75
  0.25      ]], Action: 1, Reward: -10, Score: -4013.75, Episode: 1, Step: 224
State: [[0.23275978 1.         0.09700301 1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: -4023.75, Episode: 1, Step: 225
State: [[ 0.2409928   1.          0.29554528  1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: 15, Score: -4008.75, Episode: 1, Step: 226
State: [[ 0.25568885  1.          0.35439635  1.          0.25        0.75
  -0.5       ]], Action: 1, Reward: -5, Score: -4013.75, Episode: 1, Step: 227
State: [[ 0.27790625  1.          0.42975765  1.          0.25        0.75
  -0.75      ]], Action: 1, Reward: -5, Score: -4018.75, Episode: 1, Step: 228
State: [[ 0.3116256  1.         1.         1.         0.25       0.75
  -1.       ]], Action: 1, Reward: -5, Score: -4023.75, Episode: 1, Step: 229
State: [[ 0.35014291  1.          0.99961819  1.          0.25        0.75
  -1.25      ]], Action: 1, Reward: -5, Score: -4028.75, Episode: 1, Step: 230
State: [[ 0.41780857  1.          0.94270372  1.          0.25        0.75
  -1.5       ]], Action: 1, Reward: -5, Score: -4033.75, Episode: 1, Step: 231
State: [[ 0.50362642  1.          0.90763366  1.          0.25        0.75
  -1.75      ]], Action: 1, Reward: -5, Score: -4038.75, Episode: 1, Step: 232
State: [[ 0.61029774  1.          0.89542786  1.          0.25        0.75
  -2.        ]], Action: 3, Reward: -5, Score: -4043.75, Episode: 1, Step: 233
State: [[ 0.57762008  1.          0.83234706  1.          0.25        0.75
  -2.25      ]], Action: 3, Reward: 10, Score: -4033.75, Episode: 1, Step: 234
State: [[ 0.53692072  1.          0.76371593  0.92892316  0.25        0.75
  -2.5       ]], Action: 3, Reward: 10, Score: -4023.75, Episode: 1, Step: 235
State: [[0.51276043 1.         0.71112559 0.84728061 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: -4013.75, Episode: 1, Step: 236
State: [[0.49881549 1.         0.66929627 0.71505569 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -4023.75, Episode: 1, Step: 237
State: [[0.55166929 1.         0.59932148 0.73148094 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -4033.75, Episode: 1, Step: 238
State: [[0.62321384 1.         0.55460239 0.78995696 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -4043.75, Episode: 1, Step: 239
State: [[0.73135473 1.         0.51958683 0.82712942 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -4053.75, Episode: 1, Step: 240
State: [[0.76301079 1.         0.50670365 0.88204387 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -4063.75, Episode: 1, Step: 241
State: [[0.71286552 1.         0.51234458 0.97153922 0.25       0.75
  0.5       ]], Action: 1, Reward: -10, Score: -4073.75, Episode: 1, Step: 242
State: [[0.68459265 1.         0.53899459 1.         0.25       0.75
  0.25      ]], Action: 1, Reward: -10, Score: -4083.75, Episode: 1, Step: 243
State: [[0.67595642 1.         0.58996917 1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: -4093.75, Episode: 1, Step: 244
State: [[ 0.67526558  1.          0.67454256  1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: -5, Score: -4098.75, Episode: 1, Step: 245
State: [[ 0.68082862  1.          0.77982277  1.          0.25        0.75
  -0.5       ]], Action: 1, Reward: -5, Score: -4103.75, Episode: 1, Step: 246
State: [[ 0.68619764  1.          0.82241964  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: -4093.75, Episode: 1, Step: 247
State: [[ 0.6791899   1.          0.75152643  1.          0.25        0.75
  -1.        ]], Action: 1, Reward: -5, Score: -4098.75, Episode: 1, Step: 248
State: [[ 0.68461971  1.          0.79745945  1.          0.25        0.75
  -1.25      ]], Action: 1, Reward: -5, Score: -4103.75, Episode: 1, Step: 249
State: [[ 0.6985466   1.          0.90311673  1.          0.25        0.75
  -1.5       ]], Action: 1, Reward: -5, Score: -4108.75, Episode: 1, Step: 250
State: [[ 0.72065905  1.          1.          1.          0.25        0.75
  -1.75      ]], Action: 3, Reward: 10, Score: -4098.75, Episode: 1, Step: 251
State: [[ 0.71875738  1.          0.9478395   1.          0.25        0.75
  -2.        ]], Action: 3, Reward: 10, Score: -4088.75, Episode: 1, Step: 252
State: [[ 0.71382548  1.          0.85144974  1.          0.25        0.75
  -2.25      ]], Action: 3, Reward: 10, Score: -4078.75, Episode: 1, Step: 253
State: [[ 0.70602842  1.          0.78008737  1.          0.25        0.75
  -2.5       ]], Action: 3, Reward: 10, Score: -4068.75, Episode: 1, Step: 254
State: [[ 0.69551534  1.          0.65667576  1.          0.25        0.75
  -2.75      ]], Action: 3, Reward: 10, Score: -4058.75, Episode: 1, Step: 255
State: [[ 0.68647972  1.          0.5743058   1.          0.25        0.75
  -3.        ]], Action: 3, Reward: 10, Score: -4048.75, Episode: 1, Step: 256
State: [[ 0.68115499  1.          0.48827791  0.97617805  0.25        0.75
  -3.25      ]], Action: 3, Reward: 10, Score: -4038.75, Episode: 1, Step: 257
State: [[0.68495114 1.         0.43659397 0.84679438 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: -4028.75, Episode: 1, Step: 258
State: [[0.70325021 1.         0.38419331 0.72665752 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -4038.75, Episode: 1, Step: 259
State: [[0.64734878 1.         0.37151259 0.77398377 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -4048.75, Episode: 1, Step: 260
State: [[0.60453329 1.         0.37582443 0.84974935 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: -4058.75, Episode: 1, Step: 261
State: [[0.58152222 1.         0.40291014 1.         0.25       0.75
  0.5       ]], Action: 1, Reward: -10, Score: -4068.75, Episode: 1, Step: 262
State: [[0.5750723  1.         0.46013539 1.         0.25       0.75
  0.25      ]], Action: 1, Reward: -10, Score: -4078.75, Episode: 1, Step: 263
State: [[0.5766908  1.         0.54053534 1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: -4088.75, Episode: 1, Step: 264
State: [[ 0.57934815  1.          0.65736554  1.          0.25        0.75
  -0.25      ]], Action: 2, Reward: 30, Score: -4058.75, Episode: 1, Step: 265
State: [[ 0.58014653  1.          0.66193168  1.          0.25        0.75
  -0.5       ]], Action: 1, Reward: -5, Score: -4063.75, Episode: 1, Step: 266
State: [[ 0.59376555  1.          0.74650299  1.          0.25        0.75
  -0.75      ]], Action: 1, Reward: -5, Score: -4068.75, Episode: 1, Step: 267
State: [[ 0.60927881  1.          0.84060244  1.          0.25        0.75
  -1.        ]], Action: 1, Reward: -5, Score: -4073.75, Episode: 1, Step: 268
State: [[ 0.64419157  1.          1.          1.          0.25        0.75
  -1.25      ]], Action: 1, Reward: -5, Score: -4078.75, Episode: 1, Step: 269
State: [[ 0.70178107  1.          1.          1.          0.25        0.75
  -1.5       ]], Action: 1, Reward: -5, Score: -4083.75, Episode: 1, Step: 270
State: [[ 0.81162612  1.          1.          1.          0.25        0.75
  -1.75      ]], Action: 1, Reward: -5, Score: -4088.75, Episode: 1, Step: 271
State: [[ 0.94450118  1.          1.          1.          0.5         0.5
  -2.        ]], Action: 3, Reward: 10, Score: -4078.75, Episode: 1, Step: 272
State: [[ 0.89450247  1.          1.          1.          0.25        0.75
  -2.25      ]], Action: 3, Reward: -5, Score: -4083.75, Episode: 1, Step: 273
State: [[ 0.8397179  1.         1.         1.         0.25       0.75
  -2.5      ]], Action: 3, Reward: 10, Score: -4073.75, Episode: 1, Step: 274
State: [[ 0.81222714  1.          1.          1.          0.25        0.75
  -2.75      ]], Action: 3, Reward: 10, Score: -4063.75, Episode: 1, Step: 275
State: [[ 0.79665323  1.          1.          1.          0.25        0.75
  -3.        ]], Action: 3, Reward: 10, Score: -4053.75, Episode: 1, Step: 276
State: [[ 0.79269845  1.          1.          1.          0.25        0.75
  -3.25      ]], Action: 0, Reward: -50, Score: -4103.75, Episode: 1, Step: 277
State: [[ 0.84316495  1.          1.          1.          0.25        0.75
  -3.5       ]], Action: 3, Reward: 10, Score: -4093.75, Episode: 1, Step: 278
State: [[ 0.82797092  1.          1.          1.          0.25        0.75
  -3.75      ]], Action: 3, Reward: 10, Score: -4083.75, Episode: 1, Step: 279
State: [[ 0.82394277  1.          1.          1.          0.25        0.75
  -4.        ]], Action: 1, Reward: -5, Score: -4088.75, Episode: 1, Step: 280
State: [[ 0.83065894  1.          1.          1.          0.25        0.75
  -4.25      ]], Action: 4, Reward: -5, Score: -4093.75, Episode: 1, Step: 281
State: [[ 0.8265616  1.         1.         1.         0.25       0.75
  -4.5      ]], Action: 1, Reward: -5, Score: -4098.75, Episode: 1, Step: 282
State: [[ 0.85527187  1.          1.          1.          0.25        0.75
  -4.75      ]], Action: 3, Reward: 10, Score: -4088.75, Episode: 1, Step: 283
State: [[ 0.84833065  1.          1.          1.          0.25        0.75
  -5.        ]], Action: 3, Reward: 10, Score: -4078.75, Episode: 1, Step: 284
State: [[ 0.84382568  1.          1.          1.          0.25        0.75
  -5.25      ]], Action: 3, Reward: 10, Score: -4068.75, Episode: 1, Step: 285
State: [[ 0.8363649   1.          0.93957581  1.          0.25        0.75
  -5.5       ]], Action: 3, Reward: 10, Score: -4058.75, Episode: 1, Step: 286
State: [[ 0.82840711  1.          0.88384697  1.          0.25        0.75
  -5.75      ]], Action: 3, Reward: 10, Score: -4048.75, Episode: 1, Step: 287
State: [[ 0.81755925  1.          0.83250468  1.          0.25        0.75
  -6.        ]], Action: 3, Reward: 10, Score: -4038.75, Episode: 1, Step: 288
State: [[ 0.81265217  1.          0.77684402  1.          0.25        0.75
  -6.25      ]], Action: 0, Reward: -50, Score: -4088.75, Episode: 1, Step: 289
State: [[ 0.80763295  1.          0.84933698  1.          0.25        0.75
  -6.5       ]], Action: 3, Reward: 10, Score: -4078.75, Episode: 1, Step: 290
State: [[ 0.79762135  1.          0.79881439  1.          0.25        0.75
